"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,082517JO1747,,RHT3S050SD-G,"HTPP 3 Strand 1/2in x 650ft Sa",3,"HTPP 3 Strand 1/2in x 650ft Sa",RHT3S050SD-G,3,9,FT,,PACK,0,0,,430,181,000,,,
,082517JO1747,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,1,1,FT,,PACK,0,0,,430,181,000,,,
