"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081817JG1035,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",5,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,5,25,EA,,PACK,0,0,,000,181,000,,,
,081817JG1035,,TW84NYWH,"HTPP 3 Strand 1-1/4in x 650ft",5,"Twisted Twine 84 Nylon White 5",TW84NYWH,1,5,EA,,PACK,0,0,,000,181,000,,,
,081817JG1035,,RHT3S125SD-G,"Twisted Twine 84 Nylon White 5",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,5,5,EA,,PACK,0,0,,000,181,000,,,
,081817JG1035,,TW84NYWH,"Twisted Twine 84 Nylon White 5",1,"Twisted Twine 84 Nylon White 5",TW84NYWH,1,1,EA,,PACK,0,0,,000,181,000,,,
