"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"820BK HTPP Black 2.5in Sq; MESH COUNT =127 x 17",218-060-06,91.90347,91.90347,SF,050,CUTS,0.144,0.144,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"Alum Ferrule 1/2in Soft Rope",AL1236,2,2,EA,060,FRP3,0.06667,0.06667,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"Hog Ring 1-1/2in Galvanized",HR112G,51,51,EA,070,HOGR,0.17,0.17,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"Polyester Braid 1/4in x 1000ft BlackPolyester Braid 1/4in x 1000ft",RPYB025BK,58.36667,58.36667,FT,200,MLGO,0.28333,0.28333,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"HTPP ProManila 3 Strand 1/2in x 600ft BlackHTPP ProManila 3 Strand 1/2in ;ROPE MARKING : 8 in - 1.67 ft - 25.00 ft - 3.33  ft - 25.00 ft - 1.67 ft - 8 in",RPS3S050BK,59.73657,59.73657,FT,210,CWS,0.41426,0.41426,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"1/2in x 2in x 3.25in Mild Steel with Two 5/8in Drill Thrus1/2in x 2in x 3.25in Mild Stee",BN-CABLUG,2,2,EA,899,PACK,0.03333,0.03333,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"3/8 Cable Clamp",CC38G,6,6,EA,899,PACK,0.1,0.1,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"Pad Eye 3/8 Weldable
3/4"" I.D.Pad Eye 3/8 Weldable",PE38F,10,10,EA,899,PACK,0.16667,0.16667,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"Quicklink 10mm ZP",QL10ZP,84,84,EA,899,PACK,1.4,1.4,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"Snap Hook 80mm ZP",SH080ZP,12,12,EA,899,PACK,0.2,0.2,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"Snap Hook 120mm ZP",SH120ZP,4,4,EA,899,PACK,0.06667,0.06667,,430,181,181,,,
,092117BS1624,,BNS38,"BayNets Safety System 3/8in Standard
Pit Size: 4.00 FT x 50.00 FT
Net Size: 3.33 FT x 25.00 FT
Number of Nets per Bay: 2

Connecting Hardware included
Installation Instruction included",1,"1/2 x 6 Jaw  Eye Turnbuckle",TB126G,2,2,EA,899,PACK,0.03333,0.03333,,430,181,181,,,
