"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes,"Ship Weight","Material Cost","Labor Cost"
,110617JR1053,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Red - Fiber Core;Mesh Size: N/A;  Term : Huck Aluminum T;Joint Color:Black",1,"18mm Hercules Rope Red - Fiber Core",RNF18RD-FC,13.068,13.068,M,140,CUTP,0.3,0.3,,000,000,000,,,,,47.6982,13.5
,110617JR1053,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Red - Fiber Core;Mesh Size: N/A;  Term : Huck Aluminum T;Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,22,22,EA,360,FRP6,0.00916,0.00916,,000,000,000,,,,,14.3,0.4125
,110617JR1053,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Red - Fiber Core;Mesh Size: N/A;  Term : Huck Aluminum T;Joint Color:Black",1,"Term : Huck Aluminum T",H445-18-VP,22,22,EA,370,FRP7,0.95652,0.95652,,000,000,000,,,,,55,43.04348
