"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"Lily Pad Spreader Bar",SB204-6SS,2,20,EA,200,MSMO,0,0,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"5/8in Lifting Eye Nut SS",LEN58SS,8,80,EA,141,ASY,0.008,0.08,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"1/2 x 6 Jaw  Eye Closed Body",TB126JESS,2,20,EA,141,CUTL,0.03333,0.3333,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"1/2in Synthetic Round Rope Thimble Black
1/2in Synthetic Round Rope Thi",TM12NY,202,2020,EA,140,CUTL,0.84167,8.4167,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"1/2 Thimble SS",TM12SS,8,80,EA,141,CUTL,0.03333,0.3333,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"GC16-E Alum Eye Ferrule",ALGC16E,12,120,EA,141,FRP2,0.4,4,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"5/8 Flat Washer Extra Thick SS",FW58ETSS,4,40,EA,899,PACK,0.004,0.04,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"16mm Hercules Rope Blue",RNF16BL,591.773,5917.73,M,140,CUTL,2.95887,29.5887,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"5/8 x 3.0 316 HH Bolt SS",B583.0SS,4,40,EA,141,CUTL,0.06667,0.6667,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"Acorn Nut 5/8 SS",AN58SS,4,40,EA,899,PACK,0.06667,0.6667,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"5/8 Hexnut SS",HN58SS,4,40,EA,899,PACK,0.06667,0.6667,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"5/8 Spring Lock Washer SS",LW58SS,4,40,EA,141,ASY,0.004,0.04,,000,181,181,,,
,081617JM1911,"New TTT",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 20.00 FT x 10.00 FT Body Length: 100.00 FT 16mm Hercules Rope (Color: TBD) ",10,"5/8-11 x 2ft Threaded Rod SS",THR58SS,1.33,13.3,EA,899,PACK,0.00133,0.0133,,000,181,000,,,
