"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes,"Ship Weight","Material Cost","Labor Cost"
,120117BS1016,,CCN,"Cargo Climbing Net; Size: 4.00 FT x 5.00 FT; Material: RDNB050SI",3,"1/2 in Amsteel/Dyneema",RDNB050SI,323.48533,970.45599,FT,140,CWS,0.08938,0.26814,,430,181,000,,,,0.06,999999999,999999999
