"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,080917JR1222,210740,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : PRESSED 18mm Ferrule TERMINATION",H438-18,1,1,EA,299,FRP3,0.02381,,000,181,181,,,
,080917JR1222,210740,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",AL6061F-18,12,12,EA,299,FRP5,0.28572,,000,181,000,,,
,080917JR1222,210740,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,26,26,EA,299,FRP6,0.01084,,000,181,181,,,
,080917JR1222,210740,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",SC381.75SS,12,12,EA,299,FRP5,0.012,,000,181,181,,,
,080917JR1222,210740,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",LN38SS,12,12,EA,299,FRP5,0.012,,000,181,181,,,
,080917JR1222,210740,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,9.4315,9.4315,M,140,CUTP,1.15,,000,181,181,,,
,080917JR1222,210740,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : Huck Aluminum T",H445-18-VP,26,26,EA,299,FRP7,1.13043,,000,181,181,,,
