"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081717JR0916,,1250,"HTPP 3 Strand 1-1/4in x 650ft",1,"1250YL HTPP Yellow 2in Sq",209-045-05,25,25,SF,100,CUTS,0.01717,0.01717,,000,181,000,,,
,081717JR0916,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,RHT3S100SD-G,"HTPP 3 Strand 1-1/4in x 650ft",1,"HTPP 3 Strand 1in x 650ft Sand",RHT3S100SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,1250,"HTPP 2in Sq Width:5.00 FT Length: 5.00 FT Mesh Color: Yellow ",1,"1250YL HTPP Yellow 2in Sq",209-045-05,25,25,SF,100,CUTS,0.01717,0.01717,,000,181,000,,,
,081717JR0916,,RHT3S125SD-G,"HTPP 2in Sq Width:5.00 FT Length: 5.00 FT Mesh Color: Yellow ",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,RHT3S100SD-G,"HTPP 2in Sq Width:5.00 FT Length: 5.00 FT Mesh Color: Yellow ",1,"HTPP 3 Strand 1in x 650ft Sand",RHT3S100SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,RHT3S125SD-G,"HTPP 2in Sq Width:5.00 FT Length: 5.00 FT Mesh Color: Yellow ",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,1250,"HTPP 3 Strand 1in x 650ft Sand",1,"1250YL HTPP Yellow 2in Sq",209-045-05,25,25,SF,100,CUTS,0.01717,0.01717,,000,181,000,,,
,081717JR0916,,RHT3S125SD-G,"HTPP 3 Strand 1in x 650ft Sand",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,RHT3S100SD-G,"HTPP 3 Strand 1in x 650ft Sand",1,"HTPP 3 Strand 1in x 650ft Sand",RHT3S100SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,RHT3S125SD-G,"HTPP 3 Strand 1in x 650ft Sand",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,1250,"HTPP 3 Strand 1-1/4in x 650ft",1,"1250YL HTPP Yellow 2in Sq",209-045-05,25,25,SF,100,CUTS,0.01717,0.01717,,000,181,000,,,
,081717JR0916,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,RHT3S100SD-G,"HTPP 3 Strand 1-1/4in x 650ft",1,"HTPP 3 Strand 1in x 650ft Sand",RHT3S100SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
,081717JR0916,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,1,1,EA,,PACK,0,0,,000,181,000,,,
