"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",Quantity,UOM,Step,"Activity Code","Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,080417JR1002,312385,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 50.04 FT Rope: 18mm Hercules Rope Black - Fiber Core 89.09 FT Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,41.8972,M,140,CUTP,0.53333,,000,181,181,,,
,080417JR1002,312385,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 50.04 FT Rope: 18mm Hercules Rope Black - Fiber Core 89.09 FT Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : Huck Aluminum T",H445-18-VP,16,EA,299,FRP7,0.69566,,000,181,181,,,
,080417JR1002,312385,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 50.04 FT Rope: 18mm Hercules Rope Black - Fiber Core 89.09 FT Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : 3/8 Inch Lifting Eye",H438-18,20,EA,299,FRP3,0.4762,,000,181,181,,,
,080417JR1002,312385,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 50.04 FT Rope: 18mm Hercules Rope Black - Fiber Core 89.09 FT Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : 3/8 Inch Lifting Eye",TM12NYH,20,EA,299,FRP3,0.66666,,000,181,181,,,
,080417JR1002,312385,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 50.04 FT Rope: 18mm Hercules Rope Black - Fiber Core 89.09 FT Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,16,EA,299,FRP6,0.00666,,000,181,181,,,
,080417JR1002,312385,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 50.04 FT Rope: 18mm Hercules Rope Black - Fiber Core 89.09 FT Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Aluminum Knot-Ball 18mm 400/box",H444-18-VP,64,EA,299,FRP8,2.78261,,000,181,181,,,
,080417JR1002,312385,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 50.04 FT Rope: 18mm Hercules Rope Black - Fiber Core 89.09 FT Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : 3/8 Inch Lifting Eye",LEN38SS,20,EA,299,ASY,0.02,,000,181,181,,,
