"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",Quantity,UOM,Step,"Activity Code","Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,080817JR1447,g300-16,NF16mm,"16mm Netform; Rope: 16mm Hercules Rope Black;  Rope: 16mm Hercules Rope Blue;Mesh Size: N/A;   Term : 3/8"" -16 Threaded Stud;    Term : Huck Standard T BK/SD;  Joint Color:Black",1,"Term : 3/8"" -16 Threaded Stud",ALBJ6061,12,EA,299,FRP3,0.4,,000,181,181,,,
,080817JR1447,g300-16,NF16mm,"16mm Netform; Rope: 16mm Hercules Rope Black;  Rope: 16mm Hercules Rope Blue;Mesh Size: N/A;   Term : 3/8"" -16 Threaded Stud;    Term : Huck Standard T BK/SD;  Joint Color:Black",1,"444-1 Knot-ball 48mm Black",HCJBK,28,EA,300,ASY,0.93333,,000,181,181,,,
,080817JR1447,g300-16,NF16mm,"16mm Netform; Rope: 16mm Hercules Rope Black;  Rope: 16mm Hercules Rope Blue;Mesh Size: N/A;   Term : 3/8"" -16 Threaded Stud;    Term : Huck Standard T BK/SD;  Joint Color:Black",1,"16mm Hercules Rope Black",RNF16BK,10.738,M,140,CUTL,0.23333,,000,181,181,,,
,080817JR1447,g300-16,NF16mm,"16mm Netform; Rope: 16mm Hercules Rope Black;  Rope: 16mm Hercules Rope Blue;Mesh Size: N/A;   Term : 3/8"" -16 Threaded Stud;    Term : Huck Standard T BK/SD;  Joint Color:Black",1,"16mm Hercules Rope Blue",RNF16BL,13.536,M,140,CUTL,0.21667,,000,181,181,,,
,080817JR1447,g300-16,NF16mm,"16mm Netform; Rope: 16mm Hercules Rope Black;  Rope: 16mm Hercules Rope Blue;Mesh Size: N/A;   Term : 3/8"" -16 Threaded Stud;    Term : Huck Standard T BK/SD;  Joint Color:Black",1,"Term : 3/8"" -16 Threaded Stud",THR38SS,12,FT,200,FRP3,0.2,,000,181,181,,,
,080817JR1447,g300-16,NF16mm,"16mm Netform; Rope: 16mm Hercules Rope Black;  Rope: 16mm Hercules Rope Blue;Mesh Size: N/A;   Term : 3/8"" -16 Threaded Stud;    Term : Huck Standard T BK/SD;  Joint Color:Black",1,"Term : Huck Standard T BK/SD",HT445BK,14,EA,200,FRP3,0.23334,,000,181,181,,,
