"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,082517RR1525,,ROCBLOC-2K,"2K RocBloc; Width:1.00 FT; Length: 1.00 FT; Mesh Color: White; ",1,"1250WH HTPP White 2in Sq",209-045-02,1,1,SF,100,CUTS,0.0069,0.0069,,000,181,000,,,
