"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081617BS1600,,NF16mm,"16mm Netform;Rope: 16mm Hercules Rope Green;Mesh Size: N/A;  Term : 5/8 SS Lifting Eyenut w/ Nylon Thimbled Loop;Joint Color:Black",1,"16mm Hercules Rope Green",RNF16GN,65.5,65.5,M,140,CUTL,0.53333,0.53333,,430,181,181,,,
,081617BS1600,,NF16mm,"16mm Netform;Rope: 16mm Hercules Rope Green;Mesh Size: N/A;  Term : 5/8 SS Lifting Eyenut w/ Nylon Thimbled Loop;Joint Color:Black",1,"Term : 5/8 SS Lifting Eyenut w/ Nylon Thimbled Loop",TM12NYH,50,50,EA,299,FRP3,1.66666,1.66666,,430,181,181,,,
,081617BS1600,,NF16mm,"16mm Netform;Rope: 16mm Hercules Rope Green;Mesh Size: N/A;  Term : 5/8 SS Lifting Eyenut w/ Nylon Thimbled Loop;Joint Color:Black",1,"Term : 5/8 SS Lifting Eyenut w/ Nylon Thimbled Loop",AL1633,50,50,EA,299,FRP3,1.66666,1.66666,,430,181,181,,,
,081617BS1600,,NF16mm,"16mm Netform;Rope: 16mm Hercules Rope Green;Mesh Size: N/A;  Term : 5/8 SS Lifting Eyenut w/ Nylon Thimbled Loop;Joint Color:Black",1,"Term : 5/8 SS Lifting Eyenut w/ Nylon Thimbled Loop",LEN58SS,50,50,EA,200,ASY,0.05,0.05,,430,181,181,,,
