"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"820BK HTPP Black 2.5in Sq; MESH COUNT =66 x 62",218-060-06,170.57075,170.57075,SF,050,CUTS,0.06933,0.06933,,181,181,181,,,
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"Alum Ferrule 1/2in Soft Rope",AL1236,2,2,EA,060,FRP3,0.06667,0.06667,,181,181,181,,,
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"Hog Ring 1-1/2in Galvanized",HR112G,46,46,EA,070,HOGR,0.15333,0.15333,,181,181,181,,,
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"Polyester Braid 1/4in x 1000ft BlackPolyester Braid 1/4in x 1000ft",RPYB025BK,52.18667,52.18667,FT,200,MLGO,0.25333,0.25333,,181,181,181,,,
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"HTPP ProManila 3 Strand 1/2in x 600ft BlackHTPP ProManila 3 Strand 1/2in ;ROPE MARKING : 8 in - 6.17 ft - 13.00 ft - 12.33  ft - 13.00 ft - 6.17 ft - 8 in",RPS3S050BK,53.55657,53.55657,FT,210,CWS,0.3714,0.3714,,181,181,181,,,
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"1/2in x 2in x 3.25in Mild Steel with Two 5/8in Drill Thrus1/2in x 2in x 3.25in Mild Stee",BN-CABLUG,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"3/8in x 20ft 7x19 GAC w/ Thimble Eye and Plate Assy, Tape other End3/8in x 20ft 7x19 GAC w/ Thimb; 15.00 FT CABLE",CAB3820BN,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"3/8 Cable Clamp",CC38G,6,6,EA,899,PACK,0.1,0.1,,181,181,181,,,
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"Pad Eye 3/8 Weldable
3/4"" I.D.Pad Eye 3/8 Weldable",PE38F,4,4,EA,899,PACK,0.06667,0.06667,,181,181,181,,,
,092117JM0936,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 13.00 FT x 13.00 FT; Net Size: 12.33 FT x 13.00 FT; Number of Nets per Bay: 1;;Installation Instruction included",1,"Quicklink 10mm ZP",QL10ZP,26,26,EA,899,PACK,0.43333,0.43333,,181,181,181,,,
