"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"820BK HTPP Black 2.5in Sq; MeshCount=223 x 12",218-060-06,115.67312,115.67312,SF,050,CUTS,0.12533,0.12533,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"Alum Ferrule 1/2in Soft Rope",AL1236,2,2,EA,060,FRP3,0.06667,0.06667,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"Hog Ring 1-1/2in Galvanized",HR112G,80,80,EA,070,HOGR,0.26667,0.26667,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"MFP Braid 1/4in x 1000ft Black",RPYB025BK,95.44667,95.44667,FT,080,MLGO,0.46333,0.46333,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"HTPP ProManila 3 Strand 1/2in x 600ft BlackHTPP ProManila 3 Strand 1/2in ;ROPE MARKING : 8 inch | 1.17 FT | 44.00 FT | 2.33  FT | 44.00 FT | 1.17 FT | 8 inch",RPS3S050BK,96.81657,96.81657,FT,200,CWS,0.6714,0.6714,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"1/2in x 2in x 3.25in Mild Steel with Two 5/8in Drill Thrus1/2in x 2in x 3.25in Mild Stee",BN-CABLUG,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"3/8 Cable Clamp",CC38G,6,6,EA,899,PACK,0.1,0.1,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"Pad Eye 3/8 Weldable
3/4"" I.D.Pad Eye 3/8 Weldable",PE38F,14,14,EA,899,PACK,0.23333,0.23333,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"Quicklink 10mm ZP",QL10ZP,76,76,EA,899,PACK,1.26667,1.26667,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"Steel Rod 5/8in x3ft Zinc Galv",ROD58X3ZG,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"Snap Hook 80mm ZP",SH080ZP,18,18,EA,899,PACK,0.3,0.3,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"Snap Hook 120mm ZP",SH120ZP,12,12,EA,899,PACK,0.2,0.2,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"1/2 x 6 Jaw  Eye Turnbuckle",TB126G,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
,091317JM1223,,BNS38DF,"BayNets Safety System 3/8in Middle/Floating Drain Pan Pit Size: 3.00 FT x 44.00 FT Net Size: 2.33 FT x 44.00 FT Number of Nets per Bay: 1 0 Drain Pan of Length: 0 FT",1,"3/8 Galv Thimble",TM38G,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
