"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,080917JR1330,210788,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;  Rope: 18mm Hercules Rope Blue - Fiber Core;Mesh Size: N/A;  Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",SC381.75SS,16,16,EA,299,FRP5,0.016,0.016,,000,181,181,,,
,080917JR1330,210788,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;  Rope: 18mm Hercules Rope Blue - Fiber Core;Mesh Size: N/A;  Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",AL6061F-18,16,16,EA,299,FRP5,0.38096,0.38096,,000,181,000,,,
,080917JR1330,210788,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;  Rope: 18mm Hercules Rope Blue - Fiber Core;Mesh Size: N/A;  Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,16,16,EA,299,FRP6,0.00669,0.00669,,000,181,181,,,
,080917JR1330,210788,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;  Rope: 18mm Hercules Rope Blue - Fiber Core;Mesh Size: N/A;  Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;Joint Color:Black",1,"Aluminum Knot-Ball 18mm 400/box",H444-18-VP,2,2,EA,299,FRP8,0.08696,0.08696,,000,181,181,,,
,080917JR1330,210788,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;  Rope: 18mm Hercules Rope Blue - Fiber Core;Mesh Size: N/A;  Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : Huck Aluminum T",H445-18-VP,16,16,EA,299,FRP7,0.69565,0.69565,,000,181,181,,,
,080917JR1330,210788,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;  Rope: 18mm Hercules Rope Blue - Fiber Core;Mesh Size: N/A;  Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;Joint Color:Black",1,"18mm Hercules Rope Blue - Fiber Core",RNF18BL-FC,0.6674,0.6674,M,140,CUTP,0.13333,0.13333,,000,181,000,,,
,080917JR1330,210788,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;  Rope: 18mm Hercules Rope Blue - Fiber Core;Mesh Size: N/A;  Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,8.7851,8.7851,M,140,CUTP,1.53331,1.53331,,000,181,181,,,
,080917JR1330,210788,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;  Rope: 18mm Hercules Rope Blue - Fiber Core;Mesh Size: N/A;  Term : Clevis/Fork Termination w/ M10 Pin;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",LN38SS,16,16,EA,299,FRP5,0.016,0.016,,000,181,181,,,
