"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,072017JR1356,G306,NF18mm,"18mm Netform [NF18mm]",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,9.44,9.44,M,140,CUTP,0,0,,000,181,181,,,
,072017JR1356,G306,NF18mm,"18mm Netform [NF18mm]",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,2.178,2.178,M,140,CUTP,0,0,,000,181,181,,,
,072017JR1356,G306,NF18mm,"18mm Netform [NF18mm]",1,"Aluminum Knot-Ball 18mm 400/box",H444-18-VP,6,6,EA,299,FRP8,0,0,,000,181,181,,,
,072017JR1356,G306,NF18mm,"18mm Netform [NF18mm]",1," Huck Aluminum T",H438-18-VPS,3,3,EA,299,FRP6,0,0,,000,181,181,,,
,072017JR1356,G306,NF18mm,"18mm Netform [NF18mm]",1," Huck Aluminum T",H438-18-VPS,3,3,EA,299,FRP6,0,0,,000,181,181,,,
,072017JR1356,G306,NF18mm,"18mm Netform [NF18mm]",1," Huck Aluminum T",H445-18-VP,3,3,EA,299,FRP7,0,0,,000,181,181,,,
,072017JR1356,G306,NF18mm,"18mm Netform [NF18mm]",1," Huck Aluminum T",H445-18-VP,3,3,EA,299,FRP7,0,0,,000,181,181,,,
