"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"820BK HTPP Black 2.5in Sq; MeshCount=278 x 12",218-060-06,144.46643,144.46643,SF,050,CUTS,0.15467,0.15467,,181,181,000,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"Alum Ferrule 1/2in Soft Rope",AL1236,2,2,EA,060,FRP3,0.06667,0.06667,,181,181,181,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"Hog Ring 1-1/2in Galvanized",HR112G,97,97,EA,070,HOGR,0.32333,0.32333,,181,181,181,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"Polyester Braid 1/4in x 1000ft BlackPolyester Braid 1/4in x 1000ft",RPYB025BK,118.10667,118.10667,FT,200,MLGO,0.57333,0.57333,,181,181,000,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"HTPP ProManila 3 Strand 1/2in x 600ft BlackHTPP ProManila 3 Strand 1/2in ;ROPE MARKING : 8 inch | 1.17 FT | 55.00 FT | 2.33  FT | 55.00 FT | 1.17 FT | 8 inch",RPS3S050BK,119.47657,119.47657,FT,210,CWS,0.82855,0.82855,,181,181,181,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"1/2in x 2in x 3.25in Mild Steel with Two 5/8in Drill Thrus1/2in x 2in x 3.25in Mild Stee",BN-CABLUG,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"3/8 Cable Clamp",CC38G,6,6,EA,899,PACK,0.1,0.1,,181,181,181,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"Pad Eye 3/8 Weldable
3/4"" I.D.Pad Eye 3/8 Weldable",PE38F,10,10,EA,899,PACK,0.16667,0.16667,,181,181,181,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"Quicklink 10mm ZP",QL10ZP,92,92,EA,899,PACK,1.53333,1.53333,,181,181,181,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"Snap Hook 80mm ZP",SH080ZP,12,12,EA,899,PACK,0.2,0.2,,181,181,000,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"Snap Hook 120mm ZP",SH120ZP,4,4,EA,899,PACK,0.06667,0.06667,,181,181,181,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"1/2 x 6 Jaw  Eye Turnbuckle",TB126G,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
,091317BH1115,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 3.00 FT x 55.00 FT; Net Size: 2.33 FT x 55.00 FT; Number of Nets per Bay: 1;",1,"3/8 Galv Thimble",TM38G,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
