"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"Black Lily Pad Spreader Bar 2in OD S",SB204SSBK-4,2,2,EA,200,MSMO,0,0,,000,181,000,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"5/8in Lifting Eye Nut SS",LEN58SS,8,8,EA,141,ASY,0.008,0.008,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"1/2 x 6 Jaw  Eye Closed Body",TB126JESS,2,2,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"1/2in Synthetic Round Rope Thimble Black
1/2in Synthetic Round Rope Thi",TM12NY,74,74,EA,140,CUTL,0.30833,0.30833,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"1/2 Thimble SS",TM12SS,8,8,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"GC16-E Alum Eye Ferrule",ALGC16E,12,12,EA,141,FRP2,0.4,0.4,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"5/8 Flat Washer Extra Thick SS",FW58ETSS,4,4,EA,899,PACK,0.004,0.004,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"16mm Hercules Rope Black",RNF16BK,102.4426,102.4426,M,140,CUTL,0.51221,0.51221,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"5/8 x 3.0 316 HH Bolt SS",B583.0SS,4,4,EA,141,CUTL,0.06667,0.06667,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"Acorn Nut 5/8 SS",AN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"5/8 Hexnut SS",HN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"Polyester 3 Strand 5/8in x 600 Black Polyester 3 Strand 5/8in x 600",RPY3S062BK,516,516,FT,200,MSMO,0.516,0.516,,000,181,000,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"5/8 Spring Lock Washer SS",LW58SS,4,4,EA,141,ASY,0.004,0.004,,000,181,181,,,
,081517RR1352,"7-10 days ARO",LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware Size: 42.00 FT x 4.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Black ",1,"5/8-11 x 2ft Threaded Rod SS",THR58SS,1.33,1.33,EA,899,PACK,0.00133,0.00133,,000,181,000,,,
