"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"820BK HTPP Black 2.5in Sq (Length=   25.00 FT, Width=   2.33 FT, Area =    64.02 SF, Mesh Count= 127 x   12)",218-060-06,64.01867,128.03734,SF,050,CUTS,0.07467,0.14934,,000,181,000,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"Alum Ferrule 1/2in Soft Rope",AL1236,2,4,EA,050,FRP3,0.06667,0.13334,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"HTPP ProManila 3 Strand 1/2in x 600ft BlackHTPP ProManila 3 Strand 1/2in",RPS3S050BK,55.99667,111.99334,FT,200,CWS,0.39998,0.79996,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"MFP Braid 1/4in x 1000ft Black",RPYB025BK,54.66667,109.33334,FT,050,MLGO,0.27333,0.54666,,000,181,000,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"Hog Ring 1-1/2in Galvanized",HR112G,49,98,EA,050,HOGR,0.16333,0.32666,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"1/2in x 2in x 3.25in Mild Steel with Two 3/8in x 2in Welded Threaded Rod
1/2in x 2in x 3.25in Mild Stee",BN-CABLUG-C,4,8,EA,899,PACK,0.06667,0.13334,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"3/8in x  27.0 ft Cable with thimbled eye/BN-CABLUG-C plate assy, braze other end $.36 / FT + $11.643/8in x 27.0 ft Cable",CAB38BNC,2,4,EA,899,PACK,0.03333,0.06666,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"3/8 Cable Clamp",CC38G,6,12,EA,899,PACK,0.1,0.2,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"Epcon for Conrete BayNet Syste",EPCON,1,2,EA,899,PACK,0.01667,0.03334,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"7/16 Hammer Drill Bit",HDB716,1,2,EA,899,PACK,0.01667,0.03334,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"Quicklink 10mm ZP",QL10ZP,44,88,EA,899,PACK,0.73333,1.46666,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"Snap Hook 120mm ZP",SH120ZP,4,8,EA,899,PACK,0.06667,0.13334,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"1/2 x 6 Jaw  Eye Turnbuckle",TB126G,2,4,EA,899,PACK,0.03333,0.06666,,000,181,181,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"Snap Hook 80mm ZP",SH080ZP,8,16,EA,899,PACK,0.13333,0.26666,,000,181,000,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"3/8 x 2.5 Eyebolt Galv Machined Shouldered Full Thread3/8 x 2.5 Eyebolt Galv Machine",EB382.5MSF,6,12,EA,899,PACK,0.1,0.2,,000,181,430,,,
,083017BS1412,,BNS38C,"BayNets Safety System 3/8in Concrete; Pit Size: 25.00 FT x 3.00 FT ; Net Size 25.00 FT x    2.33 FT",2,"3/8 Galv Thimble",TM38G,2,4,EA,899,PACK,0.03333,0.06666,,000,181,181,,,
,083017BS1412,,SH080ZP,"Snap Hook 80mm ZP",13,"Snap Hook 80mm ZP",SH080ZP,13,169,EA,,PACK,0,0,,000,181,000,,,
