"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes,"Ship Weight","Material Cost","Labor Cost"
,110917BS1735,"Baynet Tag",BNNET,"BayNets Safety System Net Panel Only;Pit Size: 2.00 FT x 3.00 FT;Net Size: 1.33 FT x 1.00 FT;Number of Bay(s): 1;Number of System(s) per Bay: 2;Number of Net(s) per System: 1;;Connecting Hardware includedPending Customer Review",1,"1.82 SF PER NET; 1.82 SF PER SYSTEM; 820BK HTPP Black 2.5in Sq; ;MESH COUNT =5 x 7",218-060-06,3.74645,3.74645,SF,050,CUTS,0.01333,0.01333,,430,181,181,,,,0.052,999999999,999999999
,110917BS1735,"Baynet Tag",BNNET,"BayNets Safety System Net Panel Only;Pit Size: 2.00 FT x 3.00 FT;Net Size: 1.33 FT x 1.00 FT;Number of Bay(s): 1;Number of System(s) per Bay: 2;Number of Net(s) per System: 1;;Connecting Hardware includedPending Customer Review",1,"Alum Ferrule 1/2in Soft Rope",AL1236,4,4,EA,060,MFER,0.13333,0.13333,,430,181,181,,,,,999999999,999999999
,110917BS1735,"Baynet Tag",BNNET,"BayNets Safety System Net Panel Only;Pit Size: 2.00 FT x 3.00 FT;Net Size: 1.33 FT x 1.00 FT;Number of Bay(s): 1;Number of System(s) per Bay: 2;Number of Net(s) per System: 1;;Connecting Hardware includedPending Customer Review",1,"9.00 FT PER NET; 9.00 FT PER SYSTEM; Hog Ring 1-1/2in Galvanized",HR112G,18,18,EA,070,HOGR,0.06,0.06,,430,181,181,,,,0.01,999999999,999999999
,110917BS1735,"Baynet Tag",BNNET,"BayNets Safety System Net Panel Only;Pit Size: 2.00 FT x 3.00 FT;Net Size: 1.33 FT x 1.00 FT;Number of Bay(s): 1;Number of System(s) per Bay: 2;Number of Net(s) per System: 1;;Connecting Hardware includedPending Customer Review",1,"4.67 FT PER NET; 4.67 FT PER SYSTEM; Polyester Braid 1/4in x 1000ft BlackPolyester Braid 1/4in x 1000ft",RPYB025BK,9.61333,9.61333,FT,200,MLGO,0.04667,0.04667,,430,181,181,,,,0.016,999999999,999999999
,110917BS1735,"Baynet Tag",BNNET,"BayNets Safety System Net Panel Only;Pit Size: 2.00 FT x 3.00 FT;Net Size: 1.33 FT x 1.00 FT;Number of Bay(s): 1;Number of System(s) per Bay: 2;Number of Net(s) per System: 1;;Connecting Hardware includedPending Customer Review",1,"6.00 FT PER NET; 6.00 FT PER SYSTEM; HTPP ProManila 3 Strand 1/2in x 600ft BlackHTPP ProManila 3 Strand 1/2in ;ROPE MARKING : 8 in - .67 ft - 1.00 ft - 1.33  ft - 1.00 ft - .67 ft - 8 in",RPS3S050BK,12.35313,12.35313,FT,210,CWS,0.08567,0.08567,,430,181,181,,,,0.044,999999999,999999999
,110917BS1735,"Baynet Tag",BNNET,"BayNets Safety System Net Panel Only;Pit Size: 2.00 FT x 3.00 FT;Net Size: 1.33 FT x 1.00 FT;Number of Bay(s): 1;Number of System(s) per Bay: 2;Number of Net(s) per System: 1;;Connecting Hardware includedPending Customer Review",1,"ADDITIONAL CONNECTING HARDWARE;Quicklink 1/4in ZP",QL06ZP,6,6,EA,995,PACK,0.006,0.006,,430,181,181,,,,0.08,999999999,999999999
,110917BS1735,"Baynet Tag",BNNET,"BayNets Safety System Net Panel Only;Pit Size: 2.00 FT x 3.00 FT;Net Size: 1.33 FT x 1.00 FT;Number of Bay(s): 1;Number of System(s) per Bay: 2;Number of Net(s) per System: 1;;Connecting Hardware includedPending Customer Review",1,"ADDITIONAL CONNECTING HARDWARE;Snap Hook 80mm ZP",SH080ZP,6,6,EA,995,PACK,0.1,0.1,,430,181,181,,,,0.133,999999999,999999999
