"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,082117BS1006,,TW84PYSD,"Twine 84 Polyester Sand 1030ft",1,"Twine 84 Polyester Sand 1030ft",TW84PYSD,1,1,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"Twine 84 Polyester Sand 1030ft",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,5,5,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"Twine 84 Polyester Sand 1030ft",1,"Twine 84 Polyester Sand 1030ft",TW84PYSD,12,12,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"Twine 84 Polyester Sand 1030ft",1,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,3,3,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"Twine 84 Polyester Sand 1030ft",1,"Twine 84 Polyester Sand 1030ft",TW84PYSD,7,7,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"HTPP 3 Strand 1-1/4in x 650ft",5,"Twine 84 Polyester Sand 1030ft",TW84PYSD,1,5,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",5,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,5,25,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"HTPP 3 Strand 1-1/4in x 650ft",5,"Twine 84 Polyester Sand 1030ft",TW84PYSD,12,60,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",5,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,3,15,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"HTPP 3 Strand 1-1/4in x 650ft",5,"Twine 84 Polyester Sand 1030ft",TW84PYSD,7,35,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"Twine 84 Polyester Sand 1030ft",12,"Twine 84 Polyester Sand 1030ft",TW84PYSD,1,12,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"Twine 84 Polyester Sand 1030ft",12,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,5,60,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"Twine 84 Polyester Sand 1030ft",12,"Twine 84 Polyester Sand 1030ft",TW84PYSD,12,144,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"Twine 84 Polyester Sand 1030ft",12,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,3,36,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"Twine 84 Polyester Sand 1030ft",12,"Twine 84 Polyester Sand 1030ft",TW84PYSD,7,84,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"HTPP 3 Strand 1-1/4in x 650ft",3,"Twine 84 Polyester Sand 1030ft",TW84PYSD,1,3,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",3,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,5,15,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"HTPP 3 Strand 1-1/4in x 650ft",3,"Twine 84 Polyester Sand 1030ft",TW84PYSD,12,36,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"HTPP 3 Strand 1-1/4in x 650ft",3,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,3,9,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"HTPP 3 Strand 1-1/4in x 650ft",3,"Twine 84 Polyester Sand 1030ft",TW84PYSD,7,21,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"Twine 84 Polyester Sand 1030ft",7,"Twine 84 Polyester Sand 1030ft",TW84PYSD,1,7,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"Twine 84 Polyester Sand 1030ft",7,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,5,35,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"Twine 84 Polyester Sand 1030ft",7,"Twine 84 Polyester Sand 1030ft",TW84PYSD,12,84,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,RHT3S125SD-G,"Twine 84 Polyester Sand 1030ft",7,"HTPP 3 Strand 1-1/4in x 650ft",RHT3S125SD-G,3,21,EA,,PACK,0,0,,430,181,000,,,
,082117BS1006,,TW84PYSD,"Twine 84 Polyester Sand 1030ft",7,"Twine 84 Polyester Sand 1030ft",TW84PYSD,7,49,EA,,PACK,0,0,,430,181,000,,,
