"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,082817JG0944,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : Huck Aluminum T;Joint Color:Black",1,"Aluminum Knot-Ball 18mm 400/box",H444-18-VP,6,6,EA,299,FRP8,0.26087,0.26087,,000,181,181,,,
,082817JG0944,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : Huck Aluminum T;Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,10,10,EA,299,FRP6,0.00416,0.00416,,000,181,181,,,
,082817JG0944,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : Huck Aluminum T;Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,3.3852,3.3852,M,140,CUTP,0.31667,0.31667,,000,181,181,,,
,082817JG0944,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : Huck Aluminum T;Joint Color:Black",1,"Term : Huck Aluminum T",H445-18-VP,10,10,EA,299,FRP7,0.43478,0.43478,,000,181,181,,,
