"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",Quantity,UOM,Step,"Activity Code","Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,080817JR1534,313340,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,12.5402,M,140,CUTP,1.23331,,000,181,181,,,
,080817JR1534,313340,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : Huck Aluminum T",H445-18-VP,10,EA,299,FRP7,0.4348,,000,181,181,,,
,080817JR1534,313340,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : 3/8 Inch Lifting Eye",H438-18,12,EA,299,FRP3,0.28572,,000,181,181,,,
,080817JR1534,313340,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : 3/8 Inch Lifting Eye",TM12NYH,12,EA,299,FRP3,0.39996,,000,181,181,,,
,080817JR1534,313340,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,10,EA,299,FRP6,0.00416,,000,181,181,,,
,080817JR1534,313340,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Aluminum Knot-Ball 18mm 400/box",H444-18-VP,6,EA,299,FRP8,0.26087,,000,181,181,,,
,080817JR1534,313340,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core Mesh Size: N/A Term : 3/8 Inch Lifting Eye Term : Huck Aluminum T Joint Color:Black",1,"Term : 3/8 Inch Lifting Eye",LEN38SS,12,EA,299,ASY,0.012,,000,181,181,,,
