"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes,"Ship Weight","Material Cost","Labor Cost"
,120617JO0801,,3000,"HTPP 4in Sq;Width: 24.00 FT;Length: 20.50 FT;Color: Black;Sewn Border: Webbing Polypropylene 2in Black;;;",6,"492.00 SF PER NET; 3000BK HTPP Black 4in Sq",212-100-06,522.15278,3132.91668,SF,100,CUTS,0.07639,0.45834,,430,430,430,,,,0.0407,999999999,999999999
,120617JO0801,,3000,"HTPP 4in Sq;Width: 24.00 FT;Length: 20.50 FT;Color: Black;Sewn Border: Webbing Polypropylene 2in Black;;;",6,"89.00 FT PER NET; Webbing Polypropylene 2in Black",WPP200BK,91.67,550.02,FT,230,MSND,0.55625,3.3375,,430,430,430,,,,0.0375,999999999,999999999
,120617JO0801,,3000,"HTPP 4in Sq;Width: 24.00 FT;Length: 20.50 FT;Color: Black;Sewn Border: Webbing Polypropylene 2in Black;;;",6,"267.00 FT PER NET; BDZ 138 Polyester Black 1111 B",THPY138BK,0.05566,0.33396,LB,230,MSND,0,0,,430,430,430,,,,1.18,999999999,999999999
,120617JO0801,,3000,"HTPP 4in Sq;Width: 24.00 FT;Length: 20.50 FT;Color: Black;Sewn Border: Webbing Polypropylene 2in Black;;;",6,"138 Polyester Bobbins",BBPY138UBK,2,12,EA,230,MSND,0,0,,430,430,430,,,,,999999999,999999999
,120617JO0801,,3000,"HTPP 4in Sq;Width: 24.00 FT;Length: 20.50 FT;Color: Black;Sewn Border: Webbing Polypropylene 2in Black;;;",6,"Set up and Other Overhead Costs",SETU,0.04167,0.25002,HR,999,SETU,0.04167,0.25002,,430,430,430,,,,,999999999,999999999
