"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,1.1472,1.1472,M,140,CUTP,0.13333,0.13333,,000,181,181,,,
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,1.3504,1.3504,M,140,CUTP,0.13333,0.13333,,000,181,181,,,
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,0.4868,0.4868,M,140,CUTP,0.13333,0.13333,,000,181,181,,,
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,5.2096,5.2096,M,140,CUTP,0.18333,0.18333,,000,181,181,,,
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"Aluminum Knot-Ball 18mm 400/box",H444-18-VP,7,7,EA,299,FRP8,0.30435,0.30435,,000,181,181,,,
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",AL6061F-18,1,1,EA,299,FRP5,0.02381,0.02381,,000,181,000,,,
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",AL6061F-18,1,1,EA,299,FRP5,0.02381,0.02381,,000,181,000,,,
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",AL6061F-18,4,4,EA,299,FRP5,0.09524,0.09524,,000,181,000,,,
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"Term : Clevis/Fork Termination w/ M10 Pin",AL6061F-18,1,1,EA,299,FRP5,0.02381,0.02381,,000,181,000,,,
,080217JR1433,210489,NF18mm,"18mm Netform Rope: 18mm Hercules Rope Black - Fiber Core 1.60 FT Rope: 18mm Hercules Rope Black - Fiber Core 17.09 FT Rope: 18mm Hercules Rope Black - Fiber Core 3.76 FT Rope: 18mm Hercules Rope Black - Fiber Core 4.43 FT Mesh Size: N/A Term : Clevis/Fork Termination w/ M10 Pin Term : Huck Aluminum T Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,1,1,EA,299,FRP6,0.00042,0.00042,,000,181,181,,,
