"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081717JG0955,12345,ROCBLOC-5K,"5K RocBloc; Width:100.00 FT; Length: 100.00 FT; Mesh Color: Black; ",1,"138 Polyester Bobbins",BBPY138UBK,10,10,EA,567,SEWT,0,0,,000,181,000,,,
,081717JG0955,12345,ROCBLOC-5K,"5K RocBloc; Width:100.00 FT; Length: 100.00 FT; Mesh Color: Black; ",1,"DNR900 Polyester Knit Mesh 3/8",RPY38BKFR,10000,10000,SF,100,CUTS,0.53333,0.53333,,000,181,181,,,
,081717JG0955,12345,ROCBLOC-5K,"5K RocBloc; Width:100.00 FT; Length: 100.00 FT; Mesh Color: Black; ",1,"Webbing Polypropylene 3in Sand",WPP300SD,400,400,FT,200,MDBL,2.5,2.5,,000,181,000,,,
,081717JG0955,12345,ROCBLOC-5K,"5K RocBloc; Width:100.00 FT; Length: 100.00 FT; Mesh Color: Black; ",1,"BDZ 138 Polyester Black 1111 B",THPY138BK,400,400,FT,567,SEWT,1,1,,000,181,000,,,
,081717JG0955,12345,ROCBLOC-5K,"5K RocBloc; Width:100.00 FT; Length: 100.00 FT; Mesh Color: Black; ",1,"2 Spur Long Barrel Eyelet  Washer Nickel2 Spur Long Barrel Eyelet  W",GMT-SP2,400,400,EA,240,GRMT,5,5,,000,181,000,,,
,081717JG0955,12345,ROCBLOC-5K,"5K RocBloc; Width:100.00 FT; Length: 100.00 FT; Mesh Color: Black; ",1,"820BK HTPP Black 2.5in Sq",218-060-06,10000,10000,SF,100,CUTS,0.53333,0.53333,,000,181,000,,,
