"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"210/378 Ply Knotted Nylon FR, 7in Str x 60MD x 700ML Expanded Single Selvedge, Dyed Black and Bonded (575lb Bale)",120-089-06-25FR,225,225,SF,120,CUTD,0.19313,0.19313,,000,181,181,,,
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"HTPP Polysteel 3 Strand 1/2in x 720ft BlackHTPP Polysteel 3 Strand 1/2in",RPS3S050BK,62.33,62.33,FT,140,CWS,0.44521,0.44521,,000,181,181,,,
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"Snap Hook 120mm ZP",SH120ZP,28,28,EA,300,ASY,0.46667,0.46667,,000,181,181,,,
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"Art No 2017G Black Plastic Thimble for Corner Attachment Please ship with Attachment Screws
Art No 2017G Black Plastic Thi",TMPSN,4,4,EA,300,ASY,0.13333,0.13333,,000,181,181,,,
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"Metal Tag for Personnel Safety NetMetal Tag for Personnel Safety",MT-PSN,1,1,EA,300,ASY,0.03333,0.03333,,000,181,000,,,
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"Short Double Loop Tag Clip for Metal Tag for Personnel Safety NetShort Double Loop Tag Clip for",TC-PSN,1,1,EA,300,ASY,0.03333,0.03333,,000,181,000,,,
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"Webbing Polypropylene 3in Black
Webbing Polypropylene 3in Blac",WPP300BK,66,66,FT,100,MDBL,0.4125,0.4125,,000,181,000,,,
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"Roll Windscreen 70% Black FR Size: 5m x 50m Roll Windscreen 70% Black FR",RWS5-5MBKFR,272.25,272.25,SF,100,CUTS,0.3,0.3,,000,181,181,,,
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"2 Spur Long Barrel Eyelet  Washer Nickel2 Spur Long Barrel Eyelet  W",GMT-SP2,37,37,EA,100,GRMT,0.4625,0.4625,,000,181,000,,,
,081817JG1343,,PSNCDLFR,"Custom Personnel Safety Net 3-1/2in Dupont Nylon Mesh FR, 1/2in HTPP Steel Line Rope Border and Hooks per ANSI A10.11-2010
WS70 FR Debris Liner Attached; Net Size: 15.00 FT x 15.00 FT ;Liner Size: 16.50 FT x 16.50 FT; Serial #:",1,"Cable Tie 8in 120lb Black",TIE08,37,37,EA,300,ZIPT,0.037,0.037,,000,181,000,,,
