"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,091217BH1124,,TS-10B-FENCE,"10ft. Fencing Backdrop display",3,"10ft. Fencing Backdrop display",TS-10B-FENCE,3,9,EA,,PACK,0,0,,181,181,003,,,
,091217BH1124,,TS-10B-NETPLAY,"10ft. NetPlay Backdrop display",3,"10ft. NetPlay Backdrop display",TS-10B-NETPLAY,3,9,EA,,PACK,0,0,,181,181,003,,,
,091217BH1124,,TS-PLAY-CARP,"4ft. InCord Play carpet",1,"4ft. InCord Play carpet",TS-PLAY-CARP,1,1,EA,,PACK,0,0,,181,181,003,,,
,091217BH1124,,TS-WL-KEYBOARD,"Microsoft wireless keyboard",5,"Microsoft wireless keyboard",TS-WL-KEYBOARD,5,25,EA,,PACK,0,0,,181,181,003,,,
