"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,082817JG0936,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : 15/32 SS Shackle w/ SS Thimbled Loop;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : 15/32 SS Shackle w/ SS Thimbled Loop",H438-18,6,6,EA,299,FRP3,0.14286,0.14286,,000,181,181,,,
,082817JG0936,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : 15/32 SS Shackle w/ SS Thimbled Loop;    Term : Huck Aluminum T;Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,15.4284,15.4284,M,140,CUTP,0.65,0.65,,000,181,181,,,
,082817JG0936,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : 15/32 SS Shackle w/ SS Thimbled Loop;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : 15/32 SS Shackle w/ SS Thimbled Loop",TM12SS,6,6,EA,299,FRP3,0.025,0.025,,000,181,181,,,
,082817JG0936,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : 15/32 SS Shackle w/ SS Thimbled Loop;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : Huck Aluminum T",H445-18-VP,16,16,EA,299,FRP7,0.69564,0.69564,,000,181,181,,,
,082817JG0936,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : 15/32 SS Shackle w/ SS Thimbled Loop;    Term : Huck Aluminum T;Joint Color:Black",1,"Aluminum Knot-Ball 18mm 400/box",H444-18-VP,28,28,EA,299,FRP8,1.21739,1.21739,,000,181,181,,,
,082817JG0936,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : 15/32 SS Shackle w/ SS Thimbled Loop;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,16,16,EA,299,FRP6,0.00666,0.00666,,000,181,181,,,
,082817JG0936,,NF18mm,"18mm Netform;Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;  Term : 15/32 SS Shackle w/ SS Thimbled Loop;    Term : Huck Aluminum T;Joint Color:Black",1,"Term : 15/32 SS Shackle w/ SS Thimbled Loop",SHK15NSSS,6,6,EA,599,FRP3,0.006,0.006,,000,181,181,,,
