"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,082517RR1136,,TS-10B-FENCE,"10ft. Fencing Backdrop display",1,"10ft. Fencing Backdrop display",TS-10B-FENCE,1,1,EA,,PACK,0,0,,000,181,003,,,
,082517RR1136,,TS-BABYSWING,"Baby M-Swing, self standing",1,"Baby M-Swing, self standing",TS-BABYSWING,1,1,EA,,PACK,0,0,,000,181,003,,,
,082517RR1136,,TS-VARIO,"Vario Element fence display, s",1,"Vario Element fence display, s",TS-VARIO,1,1,EA,,PACK,0,0,,000,181,003,,,
