"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"55.23 SF PER NET; 110.46 SF PER SYSTEM; 820BK HTPP Black 2.5in Sq; ;MESH COUNT =89 x 15",218-060-06,227.54474,227.54474,SF,050,CUTS,0.19621,0.19621,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"Alum Ferrule 1/2in Soft Rope",AL1236,4,4,EA,060,MFER,0.13333,0.13333,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"38.00 FT PER NET; 76.00 FT PER SYSTEM; Hog Ring 1-1/2in Galvanized",HR112G,152,152,EA,070,HOGR,0.50667,0.50667,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"40.83 FT PER NET; 81.65 FT PER SYSTEM; Polyester Braid 1/4in x 1000ft BlackPolyester Braid 1/4in x 1000ft",RPYB025BK,168.20587,168.20587,FT,200,MLGO,0.81653,0.81653,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"42.16 FT PER NET; 84.31 FT PER SYSTEM; HTPP ProManila 3 Strand 1/2in x 600ft BlackHTPP ProManila 3 Strand 1/2in ;ROPE MARKING : 8 in - 1.46 ft - 17.50 ft - 2.91  ft - 17.50 ft - 1.46 ft - 8 in",RPS3S050BK,173.68547,173.68547,FT,210,CWS,1.20448,1.20448,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"1/2in x 2in x 3.25in Mild Steel with Two 5/8in Drill Thrus1/2in x 2in x 3.25in Mild Stee",BN-CABLUG,4,4,EA,899,PACK,0.06667,0.06667,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"40.00 FT CABLE PER SYSTEM3/8in x 20ft 7x19 GAC w/ Thimble Eye and Plate Assy, Tape other End3/8in x 20ft 7x19 GAC w/ Thimb",CAB3820BN,4,4,EA,899,PACK,0.06667,0.06667,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"3/8 Cable Clamp",CC38G,12,12,EA,899,PACK,0.2,0.2,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"6.00 PER SYSTEM;Pad Eye 3/8 Weldable
3/4"" I.D.Pad Eye 3/8 Weldable",PE38F,12,12,EA,899,PACK,0.2,0.2,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"34.00 PER SYSTEM;Quicklink 10mm ZP",QL10ZP,68,68,EA,899,PACK,1.13333,1.13333,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"8.00 PER SYSTEM;Snap Hook 80mm ZP",SH080ZP,16,16,EA,899,PACK,0.26667,0.26667,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"Snap Hook 120mm ZP",SH120ZP,8,8,EA,899,PACK,0.13333,0.13333,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"1/2 x 6 Jaw  Eye Turnbuckle",TB126G,4,4,EA,899,PACK,0.06667,0.06667,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"3/8 Galv Thimble",TM38G,4,4,EA,899,PACK,0.06667,0.06667,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"Quicklink 1/4in ZP",QL06ZP,18,18,EA,999,PACK,0.018,0.018,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"Snap Hook 80mm ZP",SH080ZP,18,18,EA,999,PACK,0.3,0.3,,181,181,181,,,
,100317HL1323,,BNS38,"BayNets Safety System 3/8in Standard;Pit Size: 3.58 FT x 70.00 FT;Net Size: 2.91 FT x 17.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 2;;Connecting Hardware included;Installation Instruction included",1,"55.23 SF PER NET; 110.46 SF PER SYSTEM; 820BK HTPP Black 2.5in Sq; ;MESH COUNT =89 x 15",218-060-06,227.54474,227.54474,SF,050,CUTS,0.19621,0.19621,,181,181,181,,,
