"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,092017BS1009,,ROCBLOC-10K,"10K RocBloc; Width:13.00 FT; Length: 13.00 FT; Mesh Color: ; ",1,"820GY HTPP Gray 2.5in Sq",218-060-65,174.07,174.07,SF,100,CUTS,0.06933,0.06933,,430,181,000,,,
,092017BS1009,,ROCBLOC-10K,"10K RocBloc; Width:13.00 FT; Length: 13.00 FT; Mesh Color: ; ",1,"Webbing Polypropylene 2in Red",WPP200RD,23.3296,23.3296,FT,100,MSND,0.325,0.325,,430,181,000,,,
,092017BS1009,,ROCBLOC-10K,"10K RocBloc; Width:13.00 FT; Length: 13.00 FT; Mesh Color: ; ",1,"820GY HTPP Gray 2.5in Sq",218-060-65,174.07,174.07,SF,100,CUTS,0.06933,0.06933,,430,181,000,,,
,092017BS1009,,ROCBLOC-10K,"10K RocBloc; Width:13.00 FT; Length: 13.00 FT; Mesh Color: ; ",1,"DNR900 Polyester Knit Mesh 3/8",RPY38BKFR,174.07,174.07,SF,100,CUTS,0.06933,0.06933,,430,181,181,,,
,092017BS1009,,ROCBLOC-10K,"10K RocBloc; Width:13.00 FT; Length: 13.00 FT; Mesh Color: ; ",1,"Webbing Polypropylene 2in Red",WPP200RD,23.3296,23.3296,FT,100,MSND,0.325,0.325,,430,181,000,,,
,092017BS1009,,ROCBLOC-10K,"10K RocBloc; Width:13.00 FT; Length: 13.00 FT; Mesh Color: ; ",1,"Webbing Polypropylene 3in Sand",WPP300SD,53.56,53.56,FT,200,MDBL,0.325,0.325,,430,181,000,,,
,092017BS1009,,ROCBLOC-10K,"10K RocBloc; Width:13.00 FT; Length: 13.00 FT; Mesh Color: ; ",1,"2 Spur Long Barrel Eyelet  Washer Nickel2 Spur Long Barrel Eyelet  W",GMT-SP2,56,56,EA,240,GRMT,0.65,0.65,,430,181,181,,,
,092017BS1009,,ROCBLOC-10K,"10K RocBloc; Width:13.00 FT; Length: 13.00 FT; Mesh Color: ; ",1,"BDZ 138 Polyester White 1111 B",THPY138WH,53.56,53.56,FT,567,SEWT,0.13,0.13,,430,181,000,,,
,092017BS1009,,ROCBLOC-10K,"10K RocBloc; Width:13.00 FT; Length: 13.00 FT; Mesh Color: ; ",1,"138 Polyester Bobbins",BBPY138UWH,1,1,EA,567,SEWT,0,0,,430,181,000,,,
