"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"118.73 SF PER NET; 820BK HTPP Black 2.5in Sq; ;MESH COUNT =169 x 17",218-060-06,122.28775,366.86325,SF,050,CUTS,0.104,0.312,,181,181,181,,,
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"64.00 FT PER NET; Hog Ring 1-1/2in Galvanized",HR112G,64,192,EA,060,HOGR,0.21333,0.63999,,181,181,181,,,
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"Alum Ferrule 1/2in Soft Rope",AL1236,2,6,EA,070,FRP3,0.06667,0.20001,,181,181,181,,,
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"73.33 FT PER NET; MFP Braid 1/4in x 1000ft Black",RPYB025BK,75.52647,226.57941,FT,080,MLGO,0.36663,1.09989,,181,181,181,,,
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"74.66 FT PER NET; HTPP ProManila 3 Strand 1/2in x 600ft BlackHTPP ProManila 3 Strand 1/2in ;ROPE MARKING : 8 in - 1.67 ft - 33.33 ft - 3.33  ft - 33.33 ft - 1.67 ft - 8 in",RPS3S050BK,76.89637,230.68911,FT,200,CWS,0.53326,1.59978,,181,181,181,,,
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"1/2in x 2in x 3.25in Mild Steel with Two 3/8in x 2in Welded Threaded Rod
1/2in x 2in x 3.25in Mild Stee",BN-CABLUG-C,4,12,EA,899,PACK,0.06667,0.20001,,181,181,181,,,
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"3/8in x 37.0 ft Cable with thimbled eye/BN-CABLUG-C plate assy, braze other end $.36 / FT + $11.643/8in x37.0 FT CABLE",CAB38BNC,2,6,EA,899,PACK,0.03333,0.09999,,181,181,181,,,
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"3/8 Cable Clamp",CC38G,6,18,EA,899,PACK,0.1,0.3,,181,181,181,,,
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"Epcon for Conrete BayNet Syste",EPCON,1,3,EA,899,PACK,0.01667,0.05001,,181,181,181,,,
,092917HL0808,,BNS38C,"BayNets Safety System 3/8in Concrete;Pit Size: 4.00 FT x 35.00 FT;Net Size: 3.33 FT x 33.33 FT;Number of Bay(s): 3;Number of Systems per Bay: 1;Number of Nets per System: 1;;Installation Instruction included",3,"7/16 Hammer Drill Bit",HDB716,1,3,EA,899,PACK,0.01667,0.05001,,181,181,181,,,
