"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"80.37 SF PER NET; 820BK HTPP Black 2.5in Sq; ;MESH COUNT =114 x 17",218-060-06,82.78453,82.78453,SF,050,CUTS,0.13067,0.13067,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"Alum Ferrule 1/2in Soft Rope",AL1236,2,2,EA,060,FRP3,0.06667,0.06667,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"47.00 FT PER NET; Hog Ring 1-1/2in Galvanized",HR112G,47,47,EA,070,HOGR,0.15667,0.15667,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"51.67 FT PER NET; MFP Braid 1/4in x 1000ft Black",RPYB025BK,53.21667,53.21667,FT,080,MLGO,0.25833,0.25833,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"53.00 FT PER NET; HTPP ProManila 3 Strand 1/2in x 600ft BlackHTPP ProManila 3 Strand 1/2in ;ROPE MARKING : 8 in - 1.67 ft - 22.50 ft - 3.33  ft - 22.50 ft - 1.67 ft - 8 in",RPS3S050BK,54.58657,54.58657,FT,200,CWS,0.37855,0.37855,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"1/2in x 2in x 3.25in Mild Steel with Two 3/8in x 2in Welded Threaded Rod
1/2in x 2in x 3.25in Mild Stee",BN-CABLUG-C,4,4,EA,899,PACK,0.06667,0.06667,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"3/8in x 24.0 ft Cable with thimbled eye/BN-CABLUG-C plate assy, braze other end $.36 / FT + $11.643/8in x24.0 FT CABLE",CAB38BNC,2,2,EA,899,PACK,0.03333,0.03333,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"3/8 Cable Clamp",CC38G,6,6,EA,899,PACK,0.1,0.1,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"3/8 x 2.5 Eyebolt Galv Machined Shouldered Full Thread3/8 x 2.5 Eyebolt Galv Machine",EB382.5MSF,6,6,EA,899,PACK,0.1,0.1,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"Epcon for Conrete BayNet Syste",EPCON,1,1,EA,899,PACK,0.01667,0.01667,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"7/16 Hammer Drill Bit",HDB716,1,1,EA,899,PACK,0.01667,0.01667,,181,181,181,,,
,092917HL0806,,BNS38C-D,"BayNets Safety System 3/8in Concrete Drain Pan, Lock One End;Pit Size: 4.00 FT x 45.00 FT;Net Size: 3.33 FT x 22.50 FT;Number of Bay(s): 1;Number of Systems per Bay: 2;Number of Nets per System: 1;1 Drain Pan(s) of Length: .00 FT;Connecting Hardware included;Installation Instruction included",1,"Quicklink 10mm ZP",QL10ZP,40,40,EA,899,PACK,0.66667,0.66667,,181,181,181,,,
