"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081117JR1108,178222,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 3/8 Inch Lifting Eye;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : 3/8 Inch Lifting Eye",H438-18,9,9,EA,299,FRP3,0.21429,0.21429,,000,181,181,,,
,081117JR1108,178222,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 3/8 Inch Lifting Eye;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : 3/8 Inch Lifting Eye",TM12NYH,9,9,EA,299,FRP3,0.3,0.3,,000,181,181,,,
,081117JR1108,178222,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 3/8 Inch Lifting Eye;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : Huck Aluminum T",H445-18-VP,9,9,EA,299,FRP7,0.3913,0.3913,,000,181,181,,,
,081117JR1108,178222,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 3/8 Inch Lifting Eye;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,10.2926,10.2926,M,140,CUTP,0.65,0.65,,000,181,181,,,
,081117JR1108,178222,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 3/8 Inch Lifting Eye;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : PRESSED 18mm Ferrule TERMINATION",H438-18,2,2,EA,299,FRP3,0.04762,0.04762,,000,181,181,,,
,081117JR1108,178222,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 3/8 Inch Lifting Eye;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Aluminum Knot-Ball 18mm 400/box",H444-18-VP,6,6,EA,299,FRP8,0.26087,0.26087,,000,181,181,,,
,081117JR1108,178222,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 3/8 Inch Lifting Eye;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : 3/8 Inch Lifting Eye",LEN38SS,9,9,EA,299,ASY,0.009,0.009,,000,181,181,,,
,081117JR1108,178222,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 3/8 Inch Lifting Eye;    Term : Huck Aluminum T;    Term : PRESSED 18mm Ferrule TERMINATION;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,9,9,EA,299,FRP6,0.00375,0.00375,,000,181,181,,,
