"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,072117JR0952,308685,NF18mm,"18mm Netform;   18mm Hercules Rope Black - Fiber Core;    TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,1.93808,1.93808,M,140,CUTP,0,0,,000,181,181,,,
,072117JR0952,308685,NF18mm,"18mm Netform;   18mm Hercules Rope Black - Fiber Core;    TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",1,"TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",H438-18,1,1,EA,299,FRP3,0,0,,000,181,181,,,
,072117JR0952,308685,NF18mm,"18mm Netform;   18mm Hercules Rope Black - Fiber Core;    TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",1,"TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",H438-18,1,1,EA,299,FRP3,0,0,,000,181,181,,,
,072117JR0952,308685,NF18mm,"18mm Netform;   18mm Hercules Rope Black - Fiber Core;    TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",1,"TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",TM12NYH,1,1,EA,299,FRP3,0,0,,000,181,181,,,
,072117JR0952,308685,NF18mm,"18mm Netform;   18mm Hercules Rope Black - Fiber Core;    TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",1,"TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",TM12NYH,1,1,EA,299,FRP3,0,0,,000,181,181,,,
,072117JR0952,308685,NF18mm,"18mm Netform;   18mm Hercules Rope Black - Fiber Core;    TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",1,"TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",SHK15NSSS,1,1,EA,599,FRP3,0,0,,000,181,181,,,
,072117JR0952,308685,NF18mm,"18mm Netform;   18mm Hercules Rope Black - Fiber Core;    TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",1,"TERM : 15/32 SS Shackle w/ Nylon Thimbled Loop",SHK15NSSS,1,1,EA,599,FRP3,0,0,,000,181,181,,,
